"","workerid","story_index","story","language","education","assess","OS","Browser","comments","lab_name","mouse_name","age","gender","enjoyment","screenW","screenH","variable","rating","version"
"538",400,5,"story5","english",1,"Confused","Windows","Firefox","","Ronald","Wrean",28,"Male",2,1280,1024,"D",0.6,"explanation"
"539",400,5,"story5","english",1,"Confused","Windows","Firefox","","Ronald","Wrean",28,"Male",2,1280,1024,"B",0.32,"explanation"
"540",400,5,"story5","english",1,"Confused","Windows","Firefox","","Ronald","Wrean",28,"Male",2,1280,1024,"C",0.72,"explanation"
"541",400,5,"story5","english",1,"Confused","Windows","Firefox","","Ronald","Wrean",28,"Male",2,1280,1024,"A",0.28,"explanation"
"542",400,4,"story4","english",1,"Confused","Windows","Firefox","","Ilana","Gostak",28,"Male",2,1280,1024,"C",0.77,"explanation"
"543",400,4,"story4","english",1,"Confused","Windows","Firefox","","Ilana","Gostak",28,"Male",2,1280,1024,"A",0.19,"explanation"
"544",400,4,"story4","english",1,"Confused","Windows","Firefox","","Ilana","Gostak",28,"Male",2,1280,1024,"D",0.14,"explanation"
"545",400,4,"story4","english",1,"Confused","Windows","Firefox","","Ilana","Gostak",28,"Male",2,1280,1024,"B",0.67,"explanation"
"546",400,1,"story1","english",1,"Confused","Windows","Firefox","","Florence","Runcible",28,"Male",2,1280,1024,"A",0.18,"explanation"
"547",400,1,"story1","english",1,"Confused","Windows","Firefox","","Florence","Runcible",28,"Male",2,1280,1024,"B",0.79,"explanation"
"548",400,6,"story6","english",1,"Confused","Windows","Firefox","","Frank","Tondam",28,"Male",2,1280,1024,"A",0.13,"explanation"
"549",400,6,"story6","english",1,"Confused","Windows","Firefox","","Frank","Tondam",28,"Male",2,1280,1024,"B",0.96,"explanation"
"550",400,6,"story6","english",1,"Confused","Windows","Firefox","","Frank","Tondam",28,"Male",2,1280,1024,"C",0.26,"explanation"
"551",400,2,"story2","english",1,"Confused","Windows","Firefox","","Fred","Nanber",28,"Male",2,1280,1024,"C",0.09,"explanation"
"552",400,2,"story2","english",1,"Confused","Windows","Firefox","","Fred","Nanber",28,"Male",2,1280,1024,"B",0.98,"explanation"
"553",400,2,"story2","english",1,"Confused","Windows","Firefox","","Fred","Nanber",28,"Male",2,1280,1024,"A",0.17,"explanation"
"554",400,3,"story3a","english",1,"Confused","Windows","Firefox","","Albert","Weyland",28,"Male",2,1280,1024,"A",0.97,"explanation"
"555",400,3,"story3a","english",1,"Confused","Windows","Firefox","","Albert","Weyland",28,"Male",2,1280,1024,"B",0.13,"explanation"
"556",401,3,"story3a","english",3,"Yes","Mac","Firefox","","Albert","Weyland",33,"Female",1,1440,900,"B",0.84,"explanation"
"557",401,3,"story3a","english",3,"Yes","Mac","Firefox","","Albert","Weyland",33,"Female",1,1440,900,"A",0.99,"explanation"
"558",401,4,"story4","english",3,"Yes","Mac","Firefox","","Florence","Snarp",33,"Female",1,1440,900,"D",1,"explanation"
"559",401,4,"story4","english",3,"Yes","Mac","Firefox","","Florence","Snarp",33,"Female",1,1440,900,"C",0.06,"explanation"
"560",401,4,"story4","english",3,"Yes","Mac","Firefox","","Florence","Snarp",33,"Female",1,1440,900,"A",0.17,"explanation"
"561",401,4,"story4","english",3,"Yes","Mac","Firefox","","Florence","Snarp",33,"Female",1,1440,900,"B",0.13,"explanation"
"562",401,6,"story6","english",3,"Yes","Mac","Firefox","","Martha","Muckenhoupt",33,"Female",1,1440,900,"C",0.91,"explanation"
"563",401,6,"story6","english",3,"Yes","Mac","Firefox","","Martha","Muckenhoupt",33,"Female",1,1440,900,"B",0.13,"explanation"
"564",401,6,"story6","english",3,"Yes","Mac","Firefox","","Martha","Muckenhoupt",33,"Female",1,1440,900,"A",0.07,"explanation"
"565",401,5,"story5","english",3,"Yes","Mac","Firefox","","Ilana","Runcible",33,"Female",1,1440,900,"D",0.98,"explanation"
"566",401,5,"story5","english",3,"Yes","Mac","Firefox","","Ilana","Runcible",33,"Female",1,1440,900,"C",0.05,"explanation"
"567",401,5,"story5","english",3,"Yes","Mac","Firefox","","Ilana","Runcible",33,"Female",1,1440,900,"A",0.1,"explanation"
"568",401,5,"story5","english",3,"Yes","Mac","Firefox","","Ilana","Runcible",33,"Female",1,1440,900,"B",0.14,"explanation"
"569",401,1,"story1","english",3,"Yes","Mac","Firefox","","Fred","Phroxis",33,"Female",1,1440,900,"A",0.99,"explanation"
"570",401,1,"story1","english",3,"Yes","Mac","Firefox","","Fred","Phroxis",33,"Female",1,1440,900,"B",0.04,"explanation"
"571",401,2,"story2","english",3,"Yes","Mac","Firefox","","Harold","Tondam",33,"Female",1,1440,900,"C",0.97,"explanation"
"572",401,2,"story2","english",3,"Yes","Mac","Firefox","","Harold","Tondam",33,"Female",1,1440,900,"B",0.03,"explanation"
"573",401,2,"story2","english",3,"Yes","Mac","Firefox","","Harold","Tondam",33,"Female",1,1440,900,"A",0.07,"explanation"
"574",402,1,"story1","English",1,"Yes","Windows","Chrome","none","Fred","Weyland",33,"Male",1,1366,768,"A",0.62,"explanation"
"575",402,1,"story1","English",1,"Yes","Windows","Chrome","none","Fred","Weyland",33,"Male",1,1366,768,"B",0.34,"explanation"
"576",402,5,"story5","English",1,"Yes","Windows","Chrome","none","Harold","Runcible",33,"Male",1,1366,768,"B",0.61,"explanation"
"577",402,5,"story5","English",1,"Yes","Windows","Chrome","none","Harold","Runcible",33,"Male",1,1366,768,"C",0.51,"explanation"
"578",402,5,"story5","English",1,"Yes","Windows","Chrome","none","Harold","Runcible",33,"Male",1,1366,768,"A",0.32,"explanation"
"579",402,5,"story5","English",1,"Yes","Windows","Chrome","none","Harold","Runcible",33,"Male",1,1366,768,"D",0.59,"explanation"
"580",402,6,"story6","English",1,"Yes","Windows","Chrome","none","Albert","Gostak",33,"Male",1,1366,768,"B",0.73,"explanation"
"581",402,6,"story6","English",1,"Yes","Windows","Chrome","none","Albert","Gostak",33,"Male",1,1366,768,"C",0.36,"explanation"
"582",402,6,"story6","English",1,"Yes","Windows","Chrome","none","Albert","Gostak",33,"Male",1,1366,768,"A",0.59,"explanation"
"583",402,4,"story4","English",1,"Yes","Windows","Chrome","none","Ronald","Wrean",33,"Male",1,1366,768,"A",0.69,"explanation"
"584",402,4,"story4","English",1,"Yes","Windows","Chrome","none","Ronald","Wrean",33,"Male",1,1366,768,"D",0.39,"explanation"
"585",402,4,"story4","English",1,"Yes","Windows","Chrome","none","Ronald","Wrean",33,"Male",1,1366,768,"C",0.83,"explanation"
"586",402,4,"story4","English",1,"Yes","Windows","Chrome","none","Ronald","Wrean",33,"Male",1,1366,768,"B",0.46,"explanation"
"587",402,3,"story3b","English",1,"Yes","Windows","Chrome","none","Frank","Nanber",33,"Male",1,1366,768,"A",0.77,"explanation"
"588",402,3,"story3b","English",1,"Yes","Windows","Chrome","none","Frank","Nanber",33,"Male",1,1366,768,"C",0.6,"explanation"
"589",402,3,"story3b","English",1,"Yes","Windows","Chrome","none","Frank","Nanber",33,"Male",1,1366,768,"B",0.41,"explanation"
"590",402,2,"story2","English",1,"Yes","Windows","Chrome","none","Ilana","Tondam",33,"Male",1,1366,768,"A",0.33,"explanation"
"591",402,2,"story2","English",1,"Yes","Windows","Chrome","none","Ilana","Tondam",33,"Male",1,1366,768,"C",0.27,"explanation"
"592",402,2,"story2","English",1,"Yes","Windows","Chrome","none","Ilana","Tondam",33,"Male",1,1366,768,"B",0.75,"explanation"
"593",403,6,"story6","English",3,"Yes","Windows","Chrome","","Frank","Gostak",35,"Female",1,1600,900,"C",0.73,"explanation"
"594",403,6,"story6","English",3,"Yes","Windows","Chrome","","Frank","Gostak",35,"Female",1,1600,900,"A",0.03,"explanation"
"595",403,6,"story6","English",3,"Yes","Windows","Chrome","","Frank","Gostak",35,"Female",1,1600,900,"B",0.49,"explanation"
"596",403,2,"story2","English",3,"Yes","Windows","Chrome","","Ronald","Muckenhoupt",35,"Female",1,1600,900,"A",0.03,"explanation"
"597",403,2,"story2","English",3,"Yes","Windows","Chrome","","Ronald","Muckenhoupt",35,"Female",1,1600,900,"B",0.5,"explanation"
"598",403,2,"story2","English",3,"Yes","Windows","Chrome","","Ronald","Muckenhoupt",35,"Female",1,1600,900,"C",0.98,"explanation"
"599",403,1,"story1","English",3,"Yes","Windows","Chrome","","Ilana","Phroxis",35,"Female",1,1600,900,"A",0.99,"explanation"
"600",403,1,"story1","English",3,"Yes","Windows","Chrome","","Ilana","Phroxis",35,"Female",1,1600,900,"B",0.01,"explanation"
"601",403,3,"story3a","English",3,"Yes","Windows","Chrome","","Albert","Runcible",35,"Female",1,1600,900,"A",0.99,"explanation"
"602",403,3,"story3a","English",3,"Yes","Windows","Chrome","","Albert","Runcible",35,"Female",1,1600,900,"B",0.66,"explanation"
"603",403,5,"story5","English",3,"Yes","Windows","Chrome","","Martha","Wrean",35,"Female",1,1600,900,"C",0,"explanation"
"604",403,5,"story5","English",3,"Yes","Windows","Chrome","","Martha","Wrean",35,"Female",1,1600,900,"D",0.98,"explanation"
"605",403,5,"story5","English",3,"Yes","Windows","Chrome","","Martha","Wrean",35,"Female",1,1600,900,"A",0.02,"explanation"
"606",403,5,"story5","English",3,"Yes","Windows","Chrome","","Martha","Wrean",35,"Female",1,1600,900,"B",0.03,"explanation"
"607",403,4,"story4","English",3,"Yes","Windows","Chrome","","Florence","Tondam",35,"Female",1,1600,900,"D",0.97,"explanation"
"608",403,4,"story4","English",3,"Yes","Windows","Chrome","","Florence","Tondam",35,"Female",1,1600,900,"B",0.03,"explanation"
"609",403,4,"story4","English",3,"Yes","Windows","Chrome","","Florence","Tondam",35,"Female",1,1600,900,"C",0.03,"explanation"
"610",403,4,"story4","English",3,"Yes","Windows","Chrome","","Florence","Tondam",35,"Female",1,1600,900,"A",0.02,"explanation"
"611",404,4,"story4","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Ilana","Weyland",28,"Male",1,1600,900,"B",0.16,"explanation"
"612",404,4,"story4","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Ilana","Weyland",28,"Male",1,1600,900,"A",0.13,"explanation"
"613",404,4,"story4","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Ilana","Weyland",28,"Male",1,1600,900,"D",0.94,"explanation"
"614",404,4,"story4","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Ilana","Weyland",28,"Male",1,1600,900,"C",0.21,"explanation"
"615",404,5,"story5","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Harold","Gostak",28,"Male",1,1600,900,"C",0.08,"explanation"
"616",404,5,"story5","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Harold","Gostak",28,"Male",1,1600,900,"A",0.11,"explanation"
"617",404,5,"story5","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Harold","Gostak",28,"Male",1,1600,900,"B",0.17,"explanation"
"618",404,5,"story5","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Harold","Gostak",28,"Male",1,1600,900,"D",0.96,"explanation"
"619",404,6,"story6","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Martha","Muckenhoupt",28,"Male",1,1600,900,"A",0.14,"explanation"
"620",404,6,"story6","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Martha","Muckenhoupt",28,"Male",1,1600,900,"B",0.14,"explanation"
"621",404,6,"story6","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Martha","Muckenhoupt",28,"Male",1,1600,900,"C",0.38,"explanation"
"622",404,2,"story2","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Frank","Snarp",28,"Male",1,1600,900,"A",0.09,"explanation"
"623",404,2,"story2","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Frank","Snarp",28,"Male",1,1600,900,"B",0.15,"explanation"
"624",404,2,"story2","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Frank","Snarp",28,"Male",1,1600,900,"C",0.68,"explanation"
"625",404,1,"story1","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Nellie","Tondam",28,"Male",1,1600,900,"B",0.03,"explanation"
"626",404,1,"story1","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Nellie","Tondam",28,"Male",1,1600,900,"A",0.9,"explanation"
"627",404,3,"story3a","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Florence","Nanber",28,"Male",1,1600,900,"B",0.36,"explanation"
"628",404,3,"story3a","English",3,"Yes","Windows","Chrome","Everything worked fine, thanks.","Florence","Nanber",28,"Male",1,1600,900,"A",0.75,"explanation"
"629",405,5,"story5","English",3,"Yes","Windows","Chrome","","Harold","Nanber",28,"Male",1,1280,1024,"D",1,"explanation"
"630",405,5,"story5","English",3,"Yes","Windows","Chrome","","Harold","Nanber",28,"Male",1,1280,1024,"C",0.99,"explanation"
"631",405,5,"story5","English",3,"Yes","Windows","Chrome","","Harold","Nanber",28,"Male",1,1280,1024,"A",0,"explanation"
"632",405,5,"story5","English",3,"Yes","Windows","Chrome","","Harold","Nanber",28,"Male",1,1280,1024,"B",0,"explanation"
"633",405,1,"story1","English",3,"Yes","Windows","Chrome","","Ilana","Weyland",28,"Male",1,1280,1024,"B",0,"explanation"
"634",405,1,"story1","English",3,"Yes","Windows","Chrome","","Ilana","Weyland",28,"Male",1,1280,1024,"A",0.98,"explanation"
"635",405,6,"story6","English",3,"Yes","Windows","Chrome","","Florence","Runcible",28,"Male",1,1280,1024,"A",0.6,"explanation"
"636",405,6,"story6","English",3,"Yes","Windows","Chrome","","Florence","Runcible",28,"Male",1,1280,1024,"C",0.65,"explanation"
"637",405,6,"story6","English",3,"Yes","Windows","Chrome","","Florence","Runcible",28,"Male",1,1280,1024,"B",0.92,"explanation"
"638",405,4,"story4","English",3,"Yes","Windows","Chrome","","Fred","Muckenhoupt",28,"Male",1,1280,1024,"B",0,"explanation"
"639",405,4,"story4","English",3,"Yes","Windows","Chrome","","Fred","Muckenhoupt",28,"Male",1,1280,1024,"A",0,"explanation"
"640",405,4,"story4","English",3,"Yes","Windows","Chrome","","Fred","Muckenhoupt",28,"Male",1,1280,1024,"D",1,"explanation"
"641",405,4,"story4","English",3,"Yes","Windows","Chrome","","Fred","Muckenhoupt",28,"Male",1,1280,1024,"C",1,"explanation"
"642",405,3,"story3b","English",3,"Yes","Windows","Chrome","","Albert","Phroxis",28,"Male",1,1280,1024,"A",0.99,"explanation"
"643",405,3,"story3b","English",3,"Yes","Windows","Chrome","","Albert","Phroxis",28,"Male",1,1280,1024,"C",0.49,"explanation"
"644",405,3,"story3b","English",3,"Yes","Windows","Chrome","","Albert","Phroxis",28,"Male",1,1280,1024,"B",0.1,"explanation"
"645",405,2,"story2","English",3,"Yes","Windows","Chrome","","Martha","Gostak",28,"Male",1,1280,1024,"B",0.96,"explanation"
"646",405,2,"story2","English",3,"Yes","Windows","Chrome","","Martha","Gostak",28,"Male",1,1280,1024,"C",0.64,"explanation"
"647",405,2,"story2","English",3,"Yes","Windows","Chrome","","Martha","Gostak",28,"Male",1,1280,1024,"A",0,"explanation"
"648",406,2,"story2","English",3,"Confused","Windows","Chrome","","Florence","Gostak",23,"Female",1,1600,900,"A",0.84,"explanation"
"649",406,2,"story2","English",3,"Confused","Windows","Chrome","","Florence","Gostak",23,"Female",1,1600,900,"C",0.93,"explanation"
"650",406,2,"story2","English",3,"Confused","Windows","Chrome","","Florence","Gostak",23,"Female",1,1600,900,"B",0.32,"explanation"
"651",406,3,"story3b","English",3,"Confused","Windows","Chrome","","Martha","Weyland",23,"Female",1,1600,900,"C",0.66,"explanation"
"652",406,3,"story3b","English",3,"Confused","Windows","Chrome","","Martha","Weyland",23,"Female",1,1600,900,"B",0.4,"explanation"
"653",406,3,"story3b","English",3,"Confused","Windows","Chrome","","Martha","Weyland",23,"Female",1,1600,900,"A",0.52,"explanation"
"654",406,1,"story1","English",3,"Confused","Windows","Chrome","","Harold","Phroxis",23,"Female",1,1600,900,"B",0,"explanation"
"655",406,1,"story1","English",3,"Confused","Windows","Chrome","","Harold","Phroxis",23,"Female",1,1600,900,"A",0.57,"explanation"
"656",406,6,"story6","English",3,"Confused","Windows","Chrome","","Ronald","Wrean",23,"Female",1,1600,900,"B",0.52,"explanation"
"657",406,6,"story6","English",3,"Confused","Windows","Chrome","","Ronald","Wrean",23,"Female",1,1600,900,"A",0.1,"explanation"
"658",406,6,"story6","English",3,"Confused","Windows","Chrome","","Ronald","Wrean",23,"Female",1,1600,900,"C",0.94,"explanation"
"659",406,4,"story4","English",3,"Confused","Windows","Chrome","","Albert","Tondam",23,"Female",1,1600,900,"B",0.18,"explanation"
"660",406,4,"story4","English",3,"Confused","Windows","Chrome","","Albert","Tondam",23,"Female",1,1600,900,"A",0.17,"explanation"
"661",406,4,"story4","English",3,"Confused","Windows","Chrome","","Albert","Tondam",23,"Female",1,1600,900,"C",0.08,"explanation"
"662",406,4,"story4","English",3,"Confused","Windows","Chrome","","Albert","Tondam",23,"Female",1,1600,900,"D",0.98,"explanation"
"663",406,5,"story5","English",3,"Confused","Windows","Chrome","","Frank","Nanber",23,"Female",1,1600,900,"A",0.05,"explanation"
"664",406,5,"story5","English",3,"Confused","Windows","Chrome","","Frank","Nanber",23,"Female",1,1600,900,"B",0.91,"explanation"
"665",406,5,"story5","English",3,"Confused","Windows","Chrome","","Frank","Nanber",23,"Female",1,1600,900,"D",0.95,"explanation"
"666",406,5,"story5","English",3,"Confused","Windows","Chrome","","Frank","Nanber",23,"Female",1,1600,900,"C",0.07,"explanation"
"667",407,4,"story4","English",4,"Yes","Linux","Firefox","","Nellie","Phroxis",27,"Female",1,1252,704,"C",0.02,"explanation"
"668",407,4,"story4","English",4,"Yes","Linux","Firefox","","Nellie","Phroxis",27,"Female",1,1252,704,"B",0.02,"explanation"
"669",407,4,"story4","English",4,"Yes","Linux","Firefox","","Nellie","Phroxis",27,"Female",1,1252,704,"A",0.01,"explanation"
"670",407,4,"story4","English",4,"Yes","Linux","Firefox","","Nellie","Phroxis",27,"Female",1,1252,704,"D",0.98,"explanation"
"671",407,3,"story3a","English",4,"Yes","Linux","Firefox","","Harold","Muckenhoupt",27,"Female",1,1252,704,"A",0.02,"explanation"
"672",407,3,"story3a","English",4,"Yes","Linux","Firefox","","Harold","Muckenhoupt",27,"Female",1,1252,704,"B",0.96,"explanation"
"673",407,2,"story2","English",4,"Yes","Linux","Firefox","","Florence","Runcible",27,"Female",1,1252,704,"B",0.02,"explanation"
"674",407,2,"story2","English",4,"Yes","Linux","Firefox","","Florence","Runcible",27,"Female",1,1252,704,"C",0.98,"explanation"
"675",407,2,"story2","English",4,"Yes","Linux","Firefox","","Florence","Runcible",27,"Female",1,1252,704,"A",0.02,"explanation"
"676",407,1,"story1","English",4,"Yes","Linux","Firefox","","Martha","Tondam",27,"Female",1,1252,704,"A",0.01,"explanation"
"677",407,1,"story1","English",4,"Yes","Linux","Firefox","","Martha","Tondam",27,"Female",1,1252,704,"B",0.02,"explanation"
"678",407,6,"story6","English",4,"Yes","Linux","Firefox","","Ronald","Gostak",27,"Female",1,1252,704,"A",0.03,"explanation"
"679",407,6,"story6","English",4,"Yes","Linux","Firefox","","Ronald","Gostak",27,"Female",1,1252,704,"C",1,"explanation"
"680",407,6,"story6","English",4,"Yes","Linux","Firefox","","Ronald","Gostak",27,"Female",1,1252,704,"B",0.02,"explanation"
"681",407,5,"story5","English",4,"Yes","Linux","Firefox","","Fred","Weyland",27,"Female",1,1252,704,"B",0.03,"explanation"
"682",407,5,"story5","English",4,"Yes","Linux","Firefox","","Fred","Weyland",27,"Female",1,1252,704,"A",0,"explanation"
"683",407,5,"story5","English",4,"Yes","Linux","Firefox","","Fred","Weyland",27,"Female",1,1252,704,"C",0.02,"explanation"
"684",407,5,"story5","English",4,"Yes","Linux","Firefox","","Fred","Weyland",27,"Female",1,1252,704,"D",0.98,"explanation"
"685",408,2,"story2","English",1,"Yes","Windows","Firefox","","Ronald","Tondam",27,"Male",2,2457,1000,"A",0.46,"explanation"
"686",408,2,"story2","English",1,"Yes","Windows","Firefox","","Ronald","Tondam",27,"Male",2,2457,1000,"B",0.49,"explanation"
"687",408,2,"story2","English",1,"Yes","Windows","Firefox","","Ronald","Tondam",27,"Male",2,2457,1000,"C",0.48,"explanation"
"688",408,1,"story1","English",1,"Yes","Windows","Firefox","","Ilana","Muckenhoupt",27,"Male",2,2457,1000,"B",0.46,"explanation"
"689",408,1,"story1","English",1,"Yes","Windows","Firefox","","Ilana","Muckenhoupt",27,"Male",2,2457,1000,"A",0.48,"explanation"
"690",408,6,"story6","English",1,"Yes","Windows","Firefox","","Albert","Weyland",27,"Male",2,2457,1000,"B",0.48,"explanation"
"691",408,6,"story6","English",1,"Yes","Windows","Firefox","","Albert","Weyland",27,"Male",2,2457,1000,"A",0.48,"explanation"
"692",408,6,"story6","English",1,"Yes","Windows","Firefox","","Albert","Weyland",27,"Male",2,2457,1000,"C",0.47,"explanation"
"693",408,5,"story5","English",1,"Yes","Windows","Firefox","","Harold","Snarp",27,"Male",2,2457,1000,"D",0.48,"explanation"
"694",408,5,"story5","English",1,"Yes","Windows","Firefox","","Harold","Snarp",27,"Male",2,2457,1000,"C",0.47,"explanation"
"695",408,5,"story5","English",1,"Yes","Windows","Firefox","","Harold","Snarp",27,"Male",2,2457,1000,"B",0.48,"explanation"
"696",408,5,"story5","English",1,"Yes","Windows","Firefox","","Harold","Snarp",27,"Male",2,2457,1000,"A",0.48,"explanation"
"697",408,3,"story3a","English",1,"Yes","Windows","Firefox","","Florence","Phroxis",27,"Male",2,2457,1000,"B",0.49,"explanation"
"698",408,3,"story3a","English",1,"Yes","Windows","Firefox","","Florence","Phroxis",27,"Male",2,2457,1000,"A",0.48,"explanation"
"699",408,4,"story4","English",1,"Yes","Windows","Firefox","","Nellie","Gostak",27,"Male",2,2457,1000,"B",0.47,"explanation"
"700",408,4,"story4","English",1,"Yes","Windows","Firefox","","Nellie","Gostak",27,"Male",2,2457,1000,"D",0.47,"explanation"
"701",408,4,"story4","English",1,"Yes","Windows","Firefox","","Nellie","Gostak",27,"Male",2,2457,1000,"C",0.47,"explanation"
"702",408,4,"story4","English",1,"Yes","Windows","Firefox","","Nellie","Gostak",27,"Male",2,2457,1000,"A",0.48,"explanation"
"703",500,3,"story3a","english",2,"Yes","Linux","Chrome","thanks!","Ronald","Nanber",22,"Female",1,1536,864,"B",0.55,"explanation"
"704",500,3,"story3a","english",2,"Yes","Linux","Chrome","thanks!","Ronald","Nanber",22,"Female",1,1536,864,"A",0.41,"explanation"
"705",500,1,"story1","english",2,"Yes","Linux","Chrome","thanks!","Frank","Muckenhoupt",22,"Female",1,1536,864,"B",0.44,"explanation"
"706",500,1,"story1","english",2,"Yes","Linux","Chrome","thanks!","Frank","Muckenhoupt",22,"Female",1,1536,864,"A",0.72,"explanation"
"707",500,4,"story4","english",2,"Yes","Linux","Chrome","thanks!","Martha","Phroxis",22,"Female",1,1536,864,"C",0.42,"explanation"
"708",500,4,"story4","english",2,"Yes","Linux","Chrome","thanks!","Martha","Phroxis",22,"Female",1,1536,864,"D",0.53,"explanation"
"709",500,4,"story4","english",2,"Yes","Linux","Chrome","thanks!","Martha","Phroxis",22,"Female",1,1536,864,"B",0.49,"explanation"
"710",500,4,"story4","english",2,"Yes","Linux","Chrome","thanks!","Martha","Phroxis",22,"Female",1,1536,864,"A",0.67,"explanation"
"711",500,2,"story2","english",2,"Yes","Linux","Chrome","thanks!","Albert","Snarp",22,"Female",1,1536,864,"B",0.38,"explanation"
"712",500,2,"story2","english",2,"Yes","Linux","Chrome","thanks!","Albert","Snarp",22,"Female",1,1536,864,"C",0.42,"explanation"
"713",500,2,"story2","english",2,"Yes","Linux","Chrome","thanks!","Albert","Snarp",22,"Female",1,1536,864,"A",0.72,"explanation"
"714",500,6,"story6","english",2,"Yes","Linux","Chrome","thanks!","Harold","Runcible",22,"Female",1,1536,864,"C",0.28,"explanation"
"715",500,6,"story6","english",2,"Yes","Linux","Chrome","thanks!","Harold","Runcible",22,"Female",1,1536,864,"A",0.27,"explanation"
"716",500,6,"story6","english",2,"Yes","Linux","Chrome","thanks!","Harold","Runcible",22,"Female",1,1536,864,"B",0.43,"explanation"
"717",500,5,"story5","english",2,"Yes","Linux","Chrome","thanks!","Nellie","Tondam",22,"Female",1,1536,864,"A",0.3,"explanation"
"718",500,5,"story5","english",2,"Yes","Linux","Chrome","thanks!","Nellie","Tondam",22,"Female",1,1536,864,"B",0.75,"explanation"
"719",500,5,"story5","english",2,"Yes","Linux","Chrome","thanks!","Nellie","Tondam",22,"Female",1,1536,864,"D",0.52,"explanation"
"720",500,5,"story5","english",2,"Yes","Linux","Chrome","thanks!","Nellie","Tondam",22,"Female",1,1536,864,"C",0.4,"explanation"
"721",501,3,"story3a","english",4,"Yes","Windows","Chrome","none. ","Fred","Wrean",29,"Male",2,1920,1080,"A",0.48,"explanation"
"722",501,3,"story3a","english",4,"Yes","Windows","Chrome","none. ","Fred","Wrean",29,"Male",2,1920,1080,"B",1,"explanation"
"723",501,2,"story2","english",4,"Yes","Windows","Chrome","none. ","Albert","Gostak",29,"Male",2,1920,1080,"C",1,"explanation"
"724",501,2,"story2","english",4,"Yes","Windows","Chrome","none. ","Albert","Gostak",29,"Male",2,1920,1080,"B",0,"explanation"
"725",501,2,"story2","english",4,"Yes","Windows","Chrome","none. ","Albert","Gostak",29,"Male",2,1920,1080,"A",0,"explanation"
"726",501,4,"story4","english",4,"Yes","Windows","Chrome","none. ","Ronald","Nanber",29,"Male",2,1920,1080,"B",0,"explanation"
"727",501,4,"story4","english",4,"Yes","Windows","Chrome","none. ","Ronald","Nanber",29,"Male",2,1920,1080,"D",1,"explanation"
"728",501,4,"story4","english",4,"Yes","Windows","Chrome","none. ","Ronald","Nanber",29,"Male",2,1920,1080,"C",0,"explanation"
"729",501,4,"story4","english",4,"Yes","Windows","Chrome","none. ","Ronald","Nanber",29,"Male",2,1920,1080,"A",0,"explanation"
"730",501,5,"story5","english",4,"Yes","Windows","Chrome","none. ","Nellie","Runcible",29,"Male",2,1920,1080,"A",0.73,"explanation"
"731",501,5,"story5","english",4,"Yes","Windows","Chrome","none. ","Nellie","Runcible",29,"Male",2,1920,1080,"B",0.89,"explanation"
"732",501,5,"story5","english",4,"Yes","Windows","Chrome","none. ","Nellie","Runcible",29,"Male",2,1920,1080,"D",0.82,"explanation"
"733",501,5,"story5","english",4,"Yes","Windows","Chrome","none. ","Nellie","Runcible",29,"Male",2,1920,1080,"C",0,"explanation"
"734",501,6,"story6","english",4,"Yes","Windows","Chrome","none. ","Ilana","Snarp",29,"Male",2,1920,1080,"B",0,"explanation"
"735",501,6,"story6","english",4,"Yes","Windows","Chrome","none. ","Ilana","Snarp",29,"Male",2,1920,1080,"C",0.72,"explanation"
"736",501,6,"story6","english",4,"Yes","Windows","Chrome","none. ","Ilana","Snarp",29,"Male",2,1920,1080,"A",0.49,"explanation"
"737",501,1,"story1","english",4,"Yes","Windows","Chrome","none. ","Harold","Muckenhoupt",29,"Male",2,1920,1080,"B",0,"explanation"
"738",501,1,"story1","english",4,"Yes","Windows","Chrome","none. ","Harold","Muckenhoupt",29,"Male",2,1920,1080,"A",0,"explanation"
